Post_created_time,comment,comment_posted_time,commentor_ID,commentor,comment_hashtag,comment_mention,reply,replied_time,replyer,reply_hashtag,reply_mention,like_count
2019-08-01 10:42:36,#지진안전UCC공모전 영상에 자신있다! 표현에 자신있다! 하시는분들 그리고 여러분들~ 모두 참여해보셔요👍 ❤️팔로우 좋아요 참여완료❤️ @mjh4357 @sthakdgo2a @hyun_jung84 @happyday0330 @dodo.2017.yay @chaevely_mommy @0514_jh @290700_j @sj_11_02 @lovely_saebom,2019-08-04_12-23-39,8682521451,shinnanda1,['#지진안전UCC공모전'],"['@mjh4357', '@sthakdgo2a', '@hyun_jung84', '@happyday0330', '@dodo.2017.yay', '@chaevely_mommy', '@0514_jh', '@290700_j', '@sj_11_02', '@lovely_saebom']",@shinnanda1 함께해요 (3) @mj__o__o @gimaeyeong11,2019-08-04_12-23-49,shinnanda1,[],"['@shinnanda1', '@mj__o__o', '@gimaeyeong11']",0
2019-08-01 10:42:36,#지진안전UCC공모전 영상에 자신있다! 표현에 자신있다! 하시는분들 그리고 여러분들~ 모두 참여해보셔요👍 ❤️팔로우 좋아요 참여완료❤️ @mjh4357 @sthakdgo2a @hyun_jung84 @happyday0330 @dodo.2017.yay @chaevely_mommy @0514_jh @290700_j @sj_11_02 @lovely_saebom,2019-08-04_12-23-39,8682521451,shinnanda1,['#지진안전UCC공모전'],"['@mjh4357', '@sthakdgo2a', '@hyun_jung84', '@happyday0330', '@dodo.2017.yay', '@chaevely_mommy', '@0514_jh', '@290700_j', '@sj_11_02', '@lovely_saebom']","@shinnanda1 함께해요 (2)
@mijeong306 @yeo_eunju83 @ygim8127 @minzy_zzz @heohyeri8 @happyday660 @iminjeong8545 @ihyeonseon14 @mwoo_mw",2019-08-04_12-23-46,shinnanda1,[],"['@shinnanda1', '@mijeong306', '@yeo_eunju83', '@ygim8127', '@minzy_zzz', '@heohyeri8', '@happyday660', '@iminjeong8545', '@ihyeonseon14', '@mwoo_mw']",0
2019-08-01 10:42:36,"지진안전 ucc 공모전에 참여 해보아여
@so.young_90 소환완료
@useonnam9 
@official.goongbe",2019-08-04_11-05-08,1195343688,hy8_8,[],"['@so.young_90', '@useonnam9', '@official.goongbe']",-,-,-,[],[],0
2019-08-01 10:42:36,지진안전 UCC 공모전 참여해보아요~~^^ #팔로우완료 #좋아요완료 #참여완료 #리그램완료~~^^ @mj__o__o @rosemary_617 @yeo_eunju83 @0514_jh @mangchi599 @ygim8127 @jeonghyihyeon3033,2019-08-04_10-16-04,4724888836,hyigyeong_jeong,"['#팔로우완료', '#좋아요완료', '#참여완료', '#리그램완료']","['@mj__o__o', '@rosemary_617', '@yeo_eunju83', '@0514_jh', '@mangchi599', '@ygim8127', '@jeonghyihyeon3033']",-,-,-,[],[],0
2019-08-01 10:42:36,지진안전 UCC 공모전에 참여해보세요~!!! #팔로우✔ #좋아요꾹❤ #친구소환✔ #참여완료✔ @hoho_daily @sh04sm @sunsun8001 @13.01.09 @kimjaehwa81 @imnayeong1217 @_im_seo_ @_moda_mi @zzigobiggo  @hee2_0,2019-08-04_09-19-28,1503011555,mmmg1332,"['#팔로우', '#좋아요꾹', '#친구소환', '#참여완료']","['@hoho_daily', '@sh04sm', '@sunsun8001', '@13.01.09', '@kimjaehwa81', '@imnayeong1217', '@_im_seo_', '@_moda_mi', '@zzigobiggo', '@hee2_0']",-,-,-,[],[],2
2019-08-01 10:42:36,@leehw9609 지진안전 ucc 공모전 참가할래?ㅎㅎ @leehw9609 @smileswlee @whan.hee,2019-08-04_09-18-26,3249518501,leejw9412,[],"['@leehw9609', '@leehw9609', '@smileswlee', '@whan.hee']",-,-,-,[],[],0
2019-08-01 10:42:36,리그램하고 소문내기 참여합니다😍 지진에 대한 안전 교육 자료! 내 손으로 직접 만들어봐요~ UCC 공모전 추천합니다📣 @kyun1030 @sangkwon99 @bgeonesz @greentea7971 🎉,2019-08-04_08-43-52,3026975798,tkes79,[],"['@kyun1030', '@sangkwon99', '@bgeonesz', '@greentea7971']",-,-,-,[],[],1
2019-08-01 10:42:36,지진안전 UCC공모전 도전할사라암!💕 @gimseongmin5115 @gnpnp @yyyyyyypppp0,2019-08-04_04-05-36,4055639509,ha_young0607,[],"['@gimseongmin5115', '@gnpnp', '@yyyyyyypppp0']",-,-,-,[],[],1
2019-08-01 10:42:36,"@gkrry34 @nadia0279  @si___yeoni  @mimi47472 @gustnr9915 @miyeon4792 @deahohyun @gogo6353go  @yyoouunn22  @gocasug 
함께 즐겨요 ~!",2019-08-05_10-58-54,1495017208,eecocoee,[],"['@gkrry34', '@nadia0279', '@si___yeoni', '@mimi47472', '@gustnr9915', '@miyeon4792', '@deahohyun', '@gogo6353go', '@yyoouunn22', '@gocasug']",-,-,-,[],[],0
2019-08-01 10:42:36,"리그램참여완료♥️
#지진안전UCC공모전 참여해요
♥️함께해요♥️
@jh._.wonni  @natural_kjy
@mihyun0806 @hyigyeong_jeong
@innnnnn888 @2yu.emo______
@minzy_zzz  @beniinee7
@lovely.haram_mom_yj2",2019-08-05_22-00-50,4033165679,mj__o__o,['#지진안전UCC공모전'],"['@jh._.wonni', '@natural_kjy', '@mihyun0806', '@hyigyeong_jeong', '@innnnnn888', '@2yu.emo______', '@minzy_zzz', '@beniinee7', '@lovely.haram_mom_yj2']","@mj__o__o ♥️함께해요♥️
@eunju.kang.543 @kiwi6977  @haha_mom1318 @u_vely.mom
@js840326 @yun88200
@coffeeaddicted_32
@som6420  @lovewnju",2019-08-05_22-01-04,mj__o__o,[],"['@mj__o__o', '@eunju.kang.543', '@kiwi6977', '@haha_mom1318', '@u_vely.mom', '@js840326', '@yun88200', '@coffeeaddicted_32', '@som6420', '@lovewnju']",0
2019-08-01 10:42:36,@ggyeongog  @sunghee8141 @yeoungeun4020 @mimi47472 @gustnr9915 @miyeon4792  @s.young000  @heebbuns @xu_ruruca 함께 즐겨요 ~!,2019-08-05_10-59-05,1495017208,eecocoee,[],"['@ggyeongog', '@sunghee8141', '@yeoungeun4020', '@mimi47472', '@gustnr9915', '@miyeon4792', '@s.young000', '@heebbuns', '@xu_ruruca']",-,-,-,[],[],0
2019-08-01 10:42:36,"모든 국민이 지진에 대한 경각심과 관심을 높일 수 있도록
<지진안전 UCC 공모전> 소식  함께해요💓 
좋아요 & 참여완료 & 함께해요 ꈍ◡ꈍ *
@lily_love_lover  @so34811  @2yu.emo______ @nana_ko10231
@s_m__gil70 @sndpaik296 @hi_bbbo  @88lywoo59 @joo_young_36 
함께해요",2019-08-05_16-06-04,1347323404,ev_ring,[],"['@lily_love_lover', '@so34811', '@2yu.emo______', '@nana_ko10231', '@s_m__gil70', '@sndpaik296', '@hi_bbbo', '@88lywoo59', '@joo_young_36']",-,-,-,[],[],0
2019-08-01 10:42:36,"리그램참여완료♥️
#지진안전UCC공모전 참여해요
♥️함께해요♥️
@jh._.wonni  @natural_kjy
@mihyun0806 @hyigyeong_jeong
@innnnnn888 @2yu.emo______
@minzy_zzz  @beniinee7
@lovely.haram_mom_yj2",2019-08-05_22-00-50,4033165679,mj__o__o,['#지진안전UCC공모전'],"['@jh._.wonni', '@natural_kjy', '@mihyun0806', '@hyigyeong_jeong', '@innnnnn888', '@2yu.emo______', '@minzy_zzz', '@beniinee7', '@lovely.haram_mom_yj2']","♥️함께해요♥️
@ggulddeok_mom @hooya__mom
@yul_mom1 @superhey86
@jung__0413 @aeri0919
@lovely_saebom @appletree040
@lovewnju  @iminjeong8545",2019-08-05_22-01-52,mj__o__o,[],"['@ggulddeok_mom', '@hooya__mom', '@yul_mom1', '@superhey86', '@jung__0413', '@aeri0919', '@lovely_saebom', '@appletree040', '@lovewnju', '@iminjeong8545']",0
2019-08-01 10:42:36,"함께합시다 ❣
@yeoni_0425  @tnsdla4366
@yun88200 @changmi_n 
@mkm5796 @parkchaewon11
@mabincome @freemyeong
@minzy_zzz @sanghee_0203",2019-08-05_21-55-21,1761931836,sun2_midal,[],"['@yeoni_0425', '@tnsdla4366', '@yun88200', '@changmi_n', '@mkm5796', '@parkchaewon11', '@mabincome', '@freemyeong', '@minzy_zzz', '@sanghee_0203']",-,-,-,[],[],1
2019-08-01 10:42:36,"함께합시다🧡
 @nibi1223 @lovelyhome_yks
@sunny79loves  @zndn2101
@xlseohuexl @mj__o__o
@hyewonniya @gaminmam 
@minhee1656  @ymy35513050",2019-08-05_21-55-17,1761931836,sun2_midal,[],"['@nibi1223', '@lovelyhome_yks', '@sunny79loves', '@zndn2101', '@xlseohuexl', '@mj__o__o', '@hyewonniya', '@gaminmam', '@minhee1656', '@ymy35513050']",-,-,-,[],[],3
2019-08-01 10:42:36,"함께합시다🐷
 @hyeon_mei  @shimjihun 
@loveme.8110  @ykmykm45  @soonguk44 @lsh8888881212
@bom10777  @jon04171646 
@isoo3070 @hjh4338",2019-08-05_21-55-13,1761931836,sun2_midal,[],"['@hyeon_mei', '@shimjihun', '@loveme.8110', '@ykmykm45', '@soonguk44', '@lsh8888881212', '@bom10777', '@jon04171646', '@isoo3070', '@hjh4338']",-,-,-,[],[],4
2019-08-01 10:42:36,"함께합시다🌸
 @imjoy1004 @mini4491 @taein_abeom  @heeya814  @seoa_mmom
 @aebeulri @_surin_n.n  @moonkitty77  @mihyun0806 @doyoonmaming",2019-08-05_21-55-08,1761931836,sun2_midal,[],"['@imjoy1004', '@mini4491', '@taein_abeom', '@heeya814', '@seoa_mmom', '@aebeulri', '@_surin_n.n', '@moonkitty77', '@mihyun0806', '@doyoonmaming']",-,-,-,[],[],2
2019-08-01 10:42:36,"함께합시다💖
@yeo_eunju83  @gonegirllllllll
@geunmom91  @rladkdud5223  @dbsflxo369  @hyiseoggang
@lovely_saebom  @eecocoee
@loveskm1004 @si___yeoni",2019-08-05_21-55-04,1761931836,sun2_midal,[],"['@yeo_eunju83', '@gonegirllllllll', '@geunmom91', '@rladkdud5223', '@dbsflxo369', '@hyiseoggang', '@lovely_saebom', '@eecocoee', '@loveskm1004', '@si___yeoni']",-,-,-,[],[],3
2019-08-01 10:42:36,#지진안전ucc공모전 초대할게 @hseungjong86 @k_euna @sunnyketoo 👧💛 ੭╹▿╹)੭⁾⁾,2019-08-07_14-11-42,6964405778,ggabu_iam,['#지진안전ucc공모전'],"['@hseungjong86', '@k_euna', '@sunnyketoo']",-,-,-,[],[],0
2019-08-01 10:42:36,"6)❤️🧡💛💚💙💜❤️🧡💛💚💙💜 👫👭👬👫👭👬👫👭👬👫👭👬
✔#지진안전ucc공모전 실시합니딘 많은 참여부탁드려요📣📣인싸분들 함께해요📣📣📣📣
♥️팔로우완료❤️ ♥️참여완료❤️ 친구들 인스타팔로우~~ 오셔요 참여하러오세요^^
@im.byeonghwan 
@h2k0329
@sukkyung0607
@bgeonesz
@ev_ring
@yeo_eunju83
@fbtjsdla
❤️🧡💛💚💙💜❤️🧡💛💚💙💜",2019-08-05_16-59-47,1573455943,eunju.kang.543,['#지진안전ucc공모전'],"['@im.byeonghwan', '@h2k0329', '@sukkyung0607', '@bgeonesz', '@ev_ring', '@yeo_eunju83', '@fbtjsdla']",-,-,-,[],[],1
2019-08-01 10:42:36,"5)❤️🧡💛💚💙💜❤️🧡💛💚💙💜 👫👭👬👫👭👬👫👭👬👫👭👬
✔#지진안전ucc공모전 실시합니딘 많은 참여부탁드려요📣📣인싸분들 함께해요📣📣📣📣
♥️팔로우완료❤️ ♥️참여완료❤️ 친구들 인스타팔로우~~ 오셔요 참여하러오세요^^
@navi_jy 
@yeongmi1834 
@0514_jh
@aroma0306
@kyungheechae
@sooyeonlove2018
@rara4792
@mihyun0806
❤️🧡💛💚💙💜❤️🧡💛💚💙💜",2019-08-05_16-59-43,1573455943,eunju.kang.543,['#지진안전ucc공모전'],"['@navi_jy', '@yeongmi1834', '@0514_jh', '@aroma0306', '@kyungheechae', '@sooyeonlove2018', '@rara4792', '@mihyun0806']",-,-,-,[],[],0
2019-08-01 10:42:36,"4)❤️🧡💛💚💙💜❤️🧡💛💚💙💜 👫👭👬👫👭👬👫👭👬👫👭👬
✔#지진안전ucc공모전 실시합니딘 많은 참여부탁드려요📣📣인싸분들 함께해요📣📣📣📣
♥️팔로우완료❤️ ♥️참여완료❤️ 친구들 인스타팔로우~~ 오셔요 참여하러오세요^^
@haleumkim_
@sol_moa
@0124_boy 
@seoa_mmom
@ygim8127
@lovely_yena_mama
@iminjeong8545
@yujeongmin79 ❤️🧡💛💚💙💜❤️🧡💛💚💙💜",2019-08-05_16-59-38,1573455943,eunju.kang.543,['#지진안전ucc공모전'],"['@haleumkim_', '@sol_moa', '@0124_boy', '@seoa_mmom', '@ygim8127', '@lovely_yena_mama', '@iminjeong8545', '@yujeongmin79']",-,-,-,[],[],0
2019-08-01 10:42:36,"3)❤️🧡💛💚💙💜❤️🧡💛💚💙💜 👫👭👬👫👭👬👫👭👬👫👭👬
✔#지진안전ucc공모전 실시합니딘 많은 참여부탁드려요📣📣인싸분들 함께해요📣📣📣📣
♥️팔로우완료❤️ ♥️참여완료❤️ 친구들 인스타팔로우~~ 오셔요 참여하러오세요^^
@lovely_sunny84
@lovely_saebom
@ddo_baby
@mwoo_mw 
@jyj8213
@jjeongeunkim82
@coffee4938
@appletree0401
❤️🧡💛💚💙💜❤️🧡💛💚💙",2019-08-05_16-59-34,1573455943,eunju.kang.543,['#지진안전ucc공모전'],"['@lovely_sunny84', '@lovely_saebom', '@ddo_baby', '@mwoo_mw', '@jyj8213', '@jjeongeunkim82', '@coffee4938', '@appletree0401']",-,-,-,[],[],0
2019-08-01 10:42:36,"2)❤️🧡💛💚💙💜❤️🧡💛💚💙💜 👫👭👬👫👭👬👫👭👬👫👭👬
✔#지진안전ucc공모전 실시합니딘 많은 참여부탁드려요📣📣인싸분들 함께해요📣📣📣📣
♥️팔로우완료❤️ ♥️참여완료❤️ 친구들 인스타팔로우~~ 오셔요 참여하러오세요^^
@yang_s_min
@dlsghdm2
@yukiyuri0214
@cutty1007
@jy_yj_js_hs
@hyeonmi6787
@hongda_86
@seonmi.good 
@sj_11_02
❤️🧡💛💚💙💜❤️🧡💛💚💙💜",2019-08-05_16-59-30,1573455943,eunju.kang.543,['#지진안전ucc공모전'],"['@yang_s_min', '@dlsghdm2', '@yukiyuri0214', '@cutty1007', '@jy_yj_js_hs', '@hyeonmi6787', '@hongda_86', '@seonmi.good', '@sj_11_02']",-,-,-,[],[],1
2019-08-01 10:42:36,"1)❤️🧡💛💚💙💜❤️🧡💛💚💙💜 👫👭👬👫👭👬👫👭👬👫👭👬
✔#지진안전ucc공모전 실시합니딘 많은 참여부탁드려요📣📣🌈인싸분들 함께해주세요📣📣📣📣
♥️팔로우완료❤️ ♥️참여완료❤️ 친구들 인스타팔로우~~ 오셔요 참여하러오세요^^
@jungmanitou3
@hyun_jung84 
@2yu.emo______
@baejungim2359
@joo_young_36
@happyday0330 
@limjungjun
@saehee9011
@mjh4357
❤️🧡💛💚💙💜❤️🧡💛💚💙💜",2019-08-05_16-59-24,1573455943,eunju.kang.543,['#지진안전ucc공모전'],"['@jungmanitou3', '@hyun_jung84', '@2yu.emo______', '@baejungim2359', '@joo_young_36', '@happyday0330', '@limjungjun', '@saehee9011', '@mjh4357']",-,-,-,[],[],0
2019-08-01 10:42:36,"❤️🧡💛💚💙💜❤️🧡💛💚💙💜
✔#지진안전ucc공모전 실시합니딘 많은 참여부탁드려요📣📣 🚨삐뽀삐뽀🛎#행정안전부  팔로우 하러오세요🚨 
다둥이네집👶👶👶 참여합니다👨‍👩‍👧‍👧 #행정안전부  인스타그램에서 진정한 핵인싸되길 응원할께요🙇‍♀️🙇‍♂️ 귀사가 널리 알려지는데 미약하지만 저도 돕겠습니다^^
이벤트 소식으로 찾아왔지만 자주와서 인연만들어 나가겠습니다✌아참,제가 게시물 좋아요 눌러서 도배한사실은 안비밀~~~✌
🗣👥👤👥🗣대박이벤트🗣👥🗣👥👤
🗣👥👤🗣팔로우하자~~🗣👥👤👥
👤👥🗣👥함께응모하자👤👤🗣👤🗣
🌟＿＿＿＿＿＿＿＿＿
(팔로우완료❤참여완료)
` ￣￣🐬￣O ￣.￣￣￣
🐳 。  o 🐟 ＊
🌀🌀🌀🌀🌀🐠🌀🌀
앞으로도 쭈욱 사랑받기를 응원합니다🙏
홍보잘하는 인친님들📣 함께 팔로우하고 좋은 정보 나누어요~😍 👫👭👬👫👭👬👫👭👬👫👭👬
@giseon7722
@bombom2e
@hjb141007
@donyoung0920
@min_joung2
@doyoonmaming
@haha_mom1318
@eunju6768
@siwoliiii 
후기는 사진📸과 영상🎥 업로드 🤙 ❤️🧡💛💚💙💜❤️🧡💛💚💙💜",2019-08-05_16-59-16,1573455943,eunju.kang.543,"['#지진안전ucc공모전', '#행정안전부', '#행정안전부']","['@giseon7722', '@bombom2e', '@hjb141007', '@donyoung0920', '@min_joung2', '@doyoonmaming', '@haha_mom1318', '@eunju6768', '@siwoliiii']",-,-,-,[],[],2
2019-08-01 10:42:36,"좋아요 & 참여완료 & 함께해요_7😘
@jh._.wonni @eunju.kang.543 @dbsflxo369 @siankim25 @lovely_saebom @jin_rin_jun @mwoo_mw @gsh5678 @sun2_midal 함께해요7",2019-08-05_16-06-28,1347323404,ev_ring,[],"['@jh._.wonni', '@eunju.kang.543', '@dbsflxo369', '@siankim25', '@lovely_saebom', '@jin_rin_jun', '@mwoo_mw', '@gsh5678', '@sun2_midal']",-,-,-,[],[],3
2019-08-01 10:42:36,"좋아요 & 참여완료 & 함께해요_6😘
@pky2020 @mkssho  @jjeongeunkim82 @ilban2019 @limjungjun @ygim8127 @iminjeong8545  @hjb141007 함께해요6",2019-08-05_16-06-24,1347323404,ev_ring,[],"['@pky2020', '@mkssho', '@jjeongeunkim82', '@ilban2019', '@limjungjun', '@ygim8127', '@iminjeong8545', '@hjb141007']",-,-,-,[],[],1
2019-08-01 10:42:36,"좋아요 & 참여완료 & 함께해요_5😘
@seoa_mmom @kkk37544527 @bom10777
@lonk38 @eecocoee @tobom2 @oreeeo_cake @jon04171646  함께해요5",2019-08-05_16-06-20,1347323404,ev_ring,[],"['@seoa_mmom', '@kkk37544527', '@bom10777', '@lonk38', '@eecocoee', '@tobom2', '@oreeeo_cake', '@jon04171646']",-,-,-,[],[],1
2019-08-01 10:42:36,"좋아요 & 참여완료 & 함께해요_4😘
@0514_jh @munhee2386 @u_vely.mom @chaevely_mommy @yeo_eunju83 @__momo.2020 @limjungjun  함께해요4",2019-08-05_16-06-17,1347323404,ev_ring,[],"['@0514_jh', '@munhee2386', '@u_vely.mom', '@chaevely_mommy', '@yeo_eunju83', '@__momo.2020', '@limjungjun']",-,-,-,[],[],0
2019-08-01 10:42:36,"좋아요 & 참여완료 & 함께해요_3😘
@yeonhwanj @dongho8093 @mungeurin24 @facegil2 @h.flypen @rladkdud5223 @sjjss0313 @min_joung2  함께해요3",2019-08-05_16-06-13,1347323404,ev_ring,[],"['@yeonhwanj', '@dongho8093', '@mungeurin24', '@facegil2', '@h.flypen', '@rladkdud5223', '@sjjss0313', '@min_joung2']",-,-,-,[],[],1
2019-08-01 10:42:36,"좋아요 & 참여완료 & 함께해요_2 😊
@gimjuyeon788 @mungeumi @ihaweon3099
@joo_baeee @bhj_2359 @bombom2e @kimpeeljoong @cndbk27_so  함께해요2",2019-08-05_16-06-10,1347323404,ev_ring,[],"['@gimjuyeon788', '@mungeumi', '@ihaweon3099', '@joo_baeee', '@bhj_2359', '@bombom2e', '@kimpeeljoong', '@cndbk27_so']",-,-,-,[],[],2
2019-08-01 10:42:36,"좋아요 & 참여완료 & 함께해요_1😊
@applesoda77
@ddo_baby @lovelyhome_yks  @mimi02_u
@navi_jy @hj_jellyppo  @beljason1042019 @une2212018 
함께해요1",2019-08-05_16-06-07,1347323404,ev_ring,[],"['@applesoda77', '@ddo_baby', '@lovelyhome_yks', '@mimi02_u', '@navi_jy', '@hj_jellyppo', '@beljason1042019', '@une2212018']",-,-,-,[],[],0
2019-08-01 10:42:36,지진안전 UCC 공모전에 같이 참여해요! @boo.juyeon @taein_abeom @dongho8093,2019-08-05_11-37-26,2117625972,ntpsb7,[],"['@boo.juyeon', '@taein_abeom', '@dongho8093']",-,-,-,[],[],1
2019-08-01 10:42:36,💜#인친님들함께해요 5 💜 🌷🌷@ajo7979 🌷🌷@grbr13 🌷🌷@okhy21 🌷🌷@goya19.01.07 🌷🌷@gaminmam 🌷🌷@spsmk2777 🌷🌷@__momo.2020 🌷🌷@chaevely_mommy,2019-08-03_16-34-42,14470615522,yeo_eunju83,['#인친님들함께해요'],"['@ajo7979', '@grbr13', '@okhy21', '@goya19.01.07', '@gaminmam', '@spsmk2777', '@__momo.2020', '@chaevely_mommy']",-,-,-,[],[],0
2019-08-01 10:42:36,#지진안전ucc공모전 이 성공적으로 마칠 수 있게 여기저기에 소문내고 다니고 있어요! 다양하고 참신한 아이디어들이 많이 쏟아지길 바랄게요! 그리고 이렇게 좋은 이벤트를 열어주신 것도 감사드려요😚이 좋은 소식을 나만 알 수는 없지! 사랑하는 이웃님들 모두 모여요 ʕッ•ᴥ•ʔッ @mjh4357 @shinnanda1 @hyun_jung84 @tnruddl45 @ygim8127 @nahyekyoung @yeo_eunju83 함께해용,2019-08-04_02-27-43,6647744458,sthakdgo2a,['#지진안전ucc공모전'],"['@mjh4357', '@shinnanda1', '@hyun_jung84', '@tnruddl45', '@ygim8127', '@nahyekyoung', '@yeo_eunju83']",-,-,-,[],[],2
2019-08-01 10:42:36,💜#인친님들함께해요 3💜 🌷🌷@0514_jh 🌷🌷@moon2sang 🌷🌷@munhee2386 🌷🌷@lovely_saebom 🌷🌷@rebeccahong1225 🌷🌷@hyonga123 🌷🌷@h.flypen 🌷🌷@mjh4357,2019-08-03_16-34-27,14470615522,yeo_eunju83,['#인친님들함께해요'],"['@0514_jh', '@moon2sang', '@munhee2386', '@lovely_saebom', '@rebeccahong1225', '@hyonga123', '@h.flypen', '@mjh4357']",-,-,-,[],[],0
2019-08-01 10:42:36,어머 이건 꼭 봐야해💛~💛 @rrrrrrrrrrnnn,2019-08-02_04-48-39,7815875449,yokkmyeong9,[],['@rrrrrrrrrrnnn'],-,-,-,[],[],0
2019-08-01 10:42:36,참여완료💟  지지안전 UCC 공모전 소문내요~👧 @destiny_burning @kikiki9430 @ysmj111,2019-08-02_03-24-11,3922140032,love_j7,[],"['@destiny_burning', '@kikiki9430', '@ysmj111']",-,-,-,[],[],0
2019-08-01 10:42:36,💎💎💎 참여완료💎💎💎#친구소환2 💖💞💘 @sanghee_0203 @es0321k @leejia8318 @tkes79 @yeoni_0425 @__momo.2020 @green_rose_ya 함께해요🌈🌈🌈🌈🌈🌈🌈🌈,2019-08-02_03-17-34,5510799271,bgeonesz,['#친구소환2'],"['@sanghee_0203', '@es0321k', '@leejia8318', '@tkes79', '@yeoni_0425', '@__momo.2020', '@green_rose_ya']",-,-,-,[],[],0
2019-08-01 10:42:36,내손으로 직접 만들 수 있는 지진안전 UCC공모전 참여해요! 지진대피요령에 대해 알고 널리 알릴수 있는 기회가 됐으면 좋겠어요 저만 알기 아까운 #행정안전부 지진안전 UCC공모전 소식 리그램으로 널리널리 알립니다❤ 많은분들에게 💛사랑과 관심 듬뿍💜 받으시고 좋은 일만 가득하시길바랄게요 대박기원...💚 🙋🙋 앞으로도 즐거운 소통하며 계속 응원할게요 ♡✧。(⋈◍＞◡＜◍)。✧♡ 이벤트 열어주셔서 감사합니다🙏 성실한 후기약속~👌💎💎💎 #참여완료 #팔로우완료 #리그램완료 #좋아요 #친구소환 (๑′ᴗ‵๑)💎💎💎 @renny1008 @saysignal @bagnahyeon6168 @greentea7971 @u_vely.mom @2yu.emo______ @joo_young_36 @munhee2386 @ddo_baby  @rosemary_617 함께해요🌈🌈🌈🌈🌈🌈🌈🌈,2019-08-02_03-17-26,5510799271,bgeonesz,"['#행정안전부', '#참여완료', '#팔로우완료', '#리그램완료', '#좋아요', '#친구소환']","['@renny1008', '@saysignal', '@bagnahyeon6168', '@greentea7971', '@u_vely.mom', '@2yu.emo______', '@joo_young_36', '@munhee2386', '@ddo_baby', '@rosemary_617']",-,-,-,[],[],1
2019-08-01 10:42:36,"대한민국을 신명나는 나라로 만들어 주는 지진안전 UCC공모전을 사랑하는 많은 분들의 정성이 하나,둘 모인다면 즐거운 세상이 될 것 같습니다^^ @daumgift @coffee3271 @pky2020 나무가 그늘을 약속하고 구름이 비를 약속하듯 밝고 건강한 내일을 약속해줄 행안부왜 함께해봐요🎈🎈",2019-08-02_03-16-06,1439611923,hidelook,[],"['@daumgift', '@coffee3271', '@pky2020']",-,-,-,[],[],1
2019-08-01 10:42:36,지진안전 ucc 공모전 소식 리그램 완료 https://www.instagram.com/p/B0pRFkkpR-W/?igshid=1tuhsfps1e8db @ddiyong8 @jayoon99999 @bongi999,2019-08-02_02-27-40,6157442281,haeni91,[],"['@ddiyong8', '@jayoon99999', '@bongi999']",-,-,-,[],[],2
2019-08-01 10:42:36,우리가 직접 만드는 #지진안전UCC공모전 소문내요. 🎉 지진에 대한 경각심과 관심을 높일 수 있도록 담아 미리 대비하고 예방해요👍🌿공모전에 도전하는 기회 친구들에게 소개하고 추천해요. 🌈🎶 @so_so_ssosso  @lan_js @ooooootdtd @basiclove_012  @hidelook,2019-08-02_01-48-58,4493924788,hellogra__,['#지진안전UCC공모전'],"['@so_so_ssosso', '@lan_js', '@ooooootdtd', '@basiclove_012', '@hidelook']",-,-,-,[],[],2
2019-08-01 10:42:36,지진안전 ucc공모전 응원합니다😊♥️ @sujung_0409 @nice.kyj @happy.mom.sw @sw.papa.sw @wonderkidy44,2019-08-02_01-48-42,3921380377,gwon.na.yeon,[],"['@sujung_0409', '@nice.kyj', '@happy.mom.sw', '@sw.papa.sw', '@wonderkidy44']",-,-,-,[],[],0
2019-08-01 10:42:36,"💙,mndfwgenvn  z,vc  nkiuih❤️",2019-08-02_00-32-57,9280547892,cnnks84,[],[],-,-,-,[],[],0
2019-08-01 10:42:36,💙💙,2019-08-02_00-32-15,9280547892,cnnks84,[],[],-,-,-,[],[],0
2019-08-01 10:42:36,지진에 대한 경각심을 높일수 있게 #지진안전ucc공모전 을 실시해~👍소중한 생명을 지킬수 있게 많은 관심 가져보자구💕 @igwanghyi1067 @xiexie8189 @shonme5403 @rlarudgk99 @sky12bb @yo_2920 @rla201011 @rlarudgk9949 #행정안전부 #팔로우이벤트 🤗,2019-08-02_05-18-17,5517846541,euny_story,"['#지진안전ucc공모전', '#행정안전부', '#팔로우이벤트']","['@igwanghyi1067', '@xiexie8189', '@shonme5403', '@rlarudgk99', '@sky12bb', '@yo_2920', '@rla201011', '@rlarudgk9949']",-,-,-,[],[],4
2019-08-01 10:42:36,지진 안전 UCC 공모전 참여해보자✌푸르른 8월🌴🌵🌿 기분 좋게 출발🏃‍♂️🏃‍♀️ 함께 하게 되어 기뻐요💌 우리 자주 소통 하고 행복 #동행 해보아요😘 열심히 응원하겠습니다 🌈🌌 #팔로우완료 #좋아요완료 #공유완료 🌟⭐ @wksel00700 @whiwhi______,2019-08-01_23-48-18,6838263807,superro0kie,"['#동행', '#팔로우완료', '#좋아요완료', '#공유완료']","['@wksel00700', '@whiwhi______']",-,-,-,[],[],0
2019-08-01 10:42:36,참여완료♥✔ 리그램 팔로우 좋아요 완료 ✔ #행정안전부 #지진안전ucc공모전  대박나세요👍@giyeong3436,2019-08-01_23-27-35,1655368570,mncvo,"['#행정안전부', '#지진안전ucc공모전']",['@giyeong3436'],-,-,-,[],[],0
2019-08-01 10:42:36,지진안전 ucc 공모전 소식입니다👏🏼👍👍👍 @02_102_ @_m_m_yy @passion10e,2019-08-01_23-26-05,6281974513,luv_min_yy,[],"['@02_102_', '@_m_m_yy', '@passion10e']",-,-,-,[],[],1
